path,label
C:\Users\Administrateur\Documents\P2M\dataset\help\maycem\help-maycem-28.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\centre\maycem\centre-maycem-24.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\handicap\emna\handicap-emna-26.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\help\emna\help-emna-24.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\entendant\eya\entendant-eya-27.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\faux\emna\faux-emna-16.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\maman\emna\maman-emna-22.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\armée\yasmine\armée-yasmine-4.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\dar\emna\dar-emna-10.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\jadda\yasmine\jadda-yasmine-1.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\maman\emna\maman-emna-27.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\centre\emna\centre-emna-4.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\centre\eya\centre-eya-13.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\directeur\maycem\directeur-maycem-8.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\sœur\maycem\sœur-maycem-21.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\emna\kahwa-emna-7.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\directeur\maycem\directeur-maycem-12.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\carta\maycem\carta-maycem-27.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\yasmine\kahwa-yasmine-26.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\mayecm\sponsor-mayecm-6.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\septembre\maycem\septembre-maycem-10.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\dance\eya\dance-eya-29.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\septembre\emna\septembre-emna-27.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\université\emna\université-emna-6.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\armée\maycem\armée-maycem-2.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\esm\yasmine\esm-yasmine-2.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\faux\emna\faux-emna-26.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\dance\eya\dance-eya-18.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\eya\entikhabet-eya-11.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\maman\maycem\maman-maycem-29.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\officiel\emna\officiel-emna-1.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\eya\psychologie-eya-17.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\yasmine\kahwa-yasmine-20.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\eya\baladiya-eya-3.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\sœur\yasmine\sœur-yasmine-28.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\objectif\eya\objectif-eya-15.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\carta\emna\carta-emna-28.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\dance\eya\dance-eya-15.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\centre\eya\centre-eya-29.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\officiel\maycem\officiel-maycem-33.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\eya\entikhabet-eya-31.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\armée\emna\armée-emna-10.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\maycem\entikhabet-maycem-27.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\maycem\kahwa-maycem-30.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\dance\maycem\dance-maycem-7.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\emna\sponsor-emna-18.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\emna\baladiya-emna-18.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\esm\maycem\esm-maycem-19.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\dance\emna\dance-emna-34.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\eya\entikhabet-eya-29.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\centre\maycem\centre-maycem-17.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\maman\yasmine\maman-yasmine-21.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\faux\emna\faux-emna-30.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\septembre\eya\septembre-eya-26.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\directeur\emna\directeur-emna-32.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\dance\eya\dance-eya-7.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\taxi\emna\taxi-emna-19.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\carta\maycem\carta-maycem-6.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\sœur\maycem\sœur-maycem-7.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\centre\maycem\centre-maycem-27.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\maycem\entikhabet-maycem-8.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\entendant\emna\entendant-emna-12.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\objectif\maycem\objectif-maycem-8.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\dar\eya\dar-eya-3.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\dance\eya\dance-eya-10.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\centre\emna\centre-emna-30.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\faux\yasmine\faux-yasmine-13.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\help\maycem\help-maycem-23.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\sœur\yasmine\sœur-yasmine-5.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\armée\yasmine\armée-yasmine-10.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\esm\emna\esm-emna-18.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\objectif\emna\objectif-emna-21.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\entendant\eya\entendant-eya-2.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\directeur\yasmine\directeur-yasmine-11.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\emna\sponsor-emna-5.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\dar\eya\dar-eya-37.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\centre\eya\centre-eya-31.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\officiel\emna\officiel-emna-22.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\directeur\yasmine\directeur-yasmine-24.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\maycem\baladiya-maycem-17.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\objectif\maycem\objectif-maycem-30.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\jadda\maycem\jadda-maycem-24.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\mayecm\sponsor-mayecm-2.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\maycem\entikhabet-maycem-13.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\entendant\emna\entendant-emna-22.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\esm\emna\esm-emna-8.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\jadda\emna\jadda-emna-24.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\sœur\yasmine\sœur-yasmine-23.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\dance\maycem\dance-maycem-26.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\eya\entikhabet-eya-3.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\centre\eya\centre-eya-26.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\maycem\psychologie-maycem-26.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\jadda\emna\jadda-emna-25.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\faux\maycem\faux-maycem-20.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\dar\maycem\dar-maycem-26.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\travailler\emna\travailler-emna-26.jpg,travailler
C:\Users\Administrateur\Documents\P2M\dataset\objectif\emna\objectif-emna-22.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\help\maycem\help-maycem-9.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\faux\emna\faux-emna-7.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\centre\emna\centre-emna-8.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\maman\emna\maman-emna-18.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\maman\emna\maman-emna-26.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\handicap\emna\handicap-emna-23.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\faux\maycem\faux-maycem-14.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\directeur\yasmine\directeur-yasmine-30.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\directeur\emna\directeur-emna-28.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\dar\emna\dar-emna-6.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\septembre\emna\septembre-emna-11.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\help\eya\help-eya-19.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\centre\maycem\centre-maycem-11.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\taxi\emna\taxi-emna-27.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\directeur\yasmine\directeur-yasmine-29.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\labes\eya\labes-eya-22.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\maycem\baladiya-maycem-7.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\université\yasmine\université-yasmine-11.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\objectif\emna\objectif-emna-27.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\maman\yasmine\maman-yasmine-8.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\emna\sponsor-emna-4.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\officiel\emna\officiel-emna-14.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\dance\emna\dance-emna-5.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\dar\eya\dar-eya-33.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\septembre\eya\septembre-eya-31.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\maman\yasmine\maman-yasmine-29.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\esm\maycem\esm-maycem-14.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\septembre\maycem\septembre-maycem-21.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\entendant\maycem\entendant-maycem-23.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\université\yasmine\université-yasmine-3.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\emna\entikhabet-emna-28.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\taxi\emna\taxi-emna-13.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\faux\emna\faux-emna-33.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\esm\yasmine\esm-yasmine-27.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\yasmine\kahwa-yasmine-11.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\entendant\maycem\entendant-maycem-31.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\université\emna\université-emna-2.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\directeur\maycem\directeur-maycem-28.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\maycem\baladiya-maycem-11.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\jadda\maycem\jadda-maycem-19.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\travailler\eya\travailler-eya-27.jpg,travailler
C:\Users\Administrateur\Documents\P2M\dataset\jadda\maycem\jadda-maycem-14.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\emna\entikhabet-emna-2.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\centre\emna\centre-emna-5.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\armée\maycem\armée-maycem-23.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\esm\emna\esm-emna-34.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\directeur\yasmine\directeur-yasmine-21.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\travailler\emna\travailler-emna-27.jpg,travailler
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\emna\sponsor-emna-25.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\travailler\emna\travailler-emna-13.jpg,travailler
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\emna\entikhabet-emna-10.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\directeur\emna\directeur-emna-22.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\directeur\yasmine\directeur-yasmine-5.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\sœur\emna\sœur-emna-19.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\jadda\emna\jadda-emna-16.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\carta\maycem\carta-maycem-29.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\travailler\eya\travailler-eya-10.jpg,travailler
C:\Users\Administrateur\Documents\P2M\dataset\handicap\emna\handicap-emna-20.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\université\maycem\université-maycem-14.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\dar\maycem\dar-maycem-13.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\maman\emna\maman-emna-15.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\entendant\maycem\entendant-maycem-20.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\centre\emna\centre-emna-25.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\faux\maycem\faux-maycem-15.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\emna\sponsor-emna-26.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\septembre\emna\septembre-emna-23.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\taxi\maycem\taxi-maycem-5.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\directeur\maycem\directeur-maycem-25.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\labes\emna\labes-emna-20.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\faux\maycem\faux-maycem-27.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\centre\maycem\centre-maycem-25.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\maman\maycem\maman-maycem-6.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\faux\yasmine\faux-yasmine-25.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\centre\emna\centre-emna-12.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\handicap\eya\handicap-eya-19.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\dance\eya\dance-eya-11.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\eya\psychologie-eya-26.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\carta\emna\carta-emna-25.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\faux\maycem\faux-maycem-30.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\jadda\maycem\jadda-maycem-23.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\travailler\emna\travailler-emna-12.jpg,travailler
C:\Users\Administrateur\Documents\P2M\dataset\septembre\emna\septembre-emna-19.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\emna\entikhabet-emna-18.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\septembre\emna\septembre-emna-10.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\jadda\maycem\jadda-maycem-41.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\taxi\yasmine\taxi-yasmine-21.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\directeur\maycem\directeur-maycem-13.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\yasmine\kahwa-yasmine-7.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\dance\maycem\dance-maycem-31.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\maman\maycem\maman-maycem-32.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\septembre\emna\septembre-emna-14.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\officiel\maycem\officiel-maycem-29.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\faux\yasmine\faux-yasmine-8.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\help\emna\help-emna-11.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\armée\emna\armée-emna-12.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\dar\maycem\dar-maycem-8.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\dance\maycem\dance-maycem-29.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\eya\entikhabet-eya-9.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\emna\entikhabet-emna-13.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\université\emna\université-emna-9.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\armée\emna\armée-emna-21.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\dance\emna\dance-emna-28.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\emna\entikhabet-emna-1.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\officiel\maycem\officiel-maycem-17.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\taxi\maycem\taxi-maycem-22.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\mayecm\sponsor-mayecm-13.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\maman\yasmine\maman-yasmine-24.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\dar\eya\dar-eya-30.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\mayecm\sponsor-mayecm-8.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\dance\eya\dance-eya-8.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\dance\maycem\dance-maycem-14.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\faux\yasmine\faux-yasmine-17.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\handicap\emna\handicap-emna-8.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\maycem\baladiya-maycem-13.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\centre\eya\centre-eya-2.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\entendant\maycem\entendant-maycem-9.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\maycem\baladiya-maycem-16.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\dance\emna\dance-emna-14.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\faux\maycem\faux-maycem-23.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\maman\yasmine\maman-yasmine-17.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\officiel\yasmine\officiel-yasmine-8.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\esm\yasmine\esm-yasmine-26.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\septembre\emna\septembre-emna-13.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\labes\eya\labes-eya-21.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\maycem\psychologie-maycem-25.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\emna\entikhabet-emna-3.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\emna\sponsor-emna-28.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\help\emna\help-emna-13.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\armée\yasmine\armée-yasmine-13.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\officiel\yasmine\officiel-yasmine-10.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\septembre\maycem\septembre-maycem-12.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\dar\emna\dar-emna-17.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\maman\yasmine\maman-yasmine-18.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\carta\emna\carta-emna-18.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\sœur\emna\sœur-emna-14.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\emna\psychologie-emna-19.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\septembre\maycem\septembre-maycem-26.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\taxi\yasmine\taxi-yasmine-2.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\esm\emna\esm-emna-7.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\officiel\maycem\officiel-maycem-23.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\jadda\maycem\jadda-maycem-33.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\labes\eya\labes-eya-5.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\université\maycem\université-maycem-15.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\help\emna\help-emna-18.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\taxi\yasmine\taxi-yasmine-5.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\directeur\emna\directeur-emna-13.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\officiel\yasmine\officiel-yasmine-19.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\handicap\emna\handicap-emna-17.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\taxi\yasmine\taxi-yasmine-4.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\sœur\maycem\sœur-maycem-24.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\centre\emna\centre-emna-2.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\yasmine\sponsor-yasmine-25.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\jadda\emna\jadda-emna-12.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\septembre\eya\septembre-eya-6.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\dar\emna\dar-emna-26.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\directeur\yasmine\directeur-yasmine-37.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\centre\emna\centre-emna-14.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\dar\maycem\dar-maycem-1.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\esm\maycem\esm-maycem-8.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\sœur\emna\sœur-emna-31.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\jadda\yasmine\jadda-yasmine-9.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\taxi\maycem\taxi-maycem-21.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\centre\eya\centre-eya-34.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\entendant\eya\entendant-eya-11.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\carta\emna\carta-emna-5.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\septembre\eya\septembre-eya-22.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\yasmine\kahwa-yasmine-14.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\centre\maycem\centre-maycem-23.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\centre\maycem\centre-maycem-7.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\dance\eya\dance-eya-27.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\yasmine\kahwa-yasmine-34.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\septembre\maycem\septembre-maycem-16.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\handicap\emna\handicap-emna-27.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\emna\baladiya-emna-2.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\septembre\maycem\septembre-maycem-35.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\emna\baladiya-emna-10.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\labes\emna\labes-emna-6.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\travailler\emna\travailler-emna-9.jpg,travailler
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\emna\psychologie-emna-11.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\objectif\maycem\objectif-maycem-1.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\faux\maycem\faux-maycem-26.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\eya\entikhabet-eya-32.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\handicap\emna\handicap-emna-14.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\centre\eya\centre-eya-14.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\jadda\maycem\jadda-maycem-15.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\armée\yasmine\armée-yasmine-7.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\yasmine\kahwa-yasmine-23.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\help\maycem\help-maycem-35.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\help\maycem\help-maycem-31.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\labes\emna\labes-emna-14.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\entendant\eya\entendant-eya-15.jpg,entendant
